dbo,ACCOUNTING_ENTITY,COSTING_STD_LABOR,nchar
dbo,ACCOUNTING_ENTITY,COSTING_WIP_METHOD,nchar
dbo,ACCOUNTING_ENTITY,COST_BY_TRACE_ID,nchar
dbo,ACCOUNTING_ENTITY,BURDEN_SOURCE,nchar
dbo,ACCOUNTING_ENTITY,FIFO_BY_LOCATION,nchar
dbo,ACCOUNTING_ENTITY,EARNED_REV_METHOD,nchar
dbo,ACCOUNTING_ENTITY,VAT_ENABLED,nchar
dbo,ACCOUNTING_ENTITY,VAT_DISCOUNTED,nchar
dbo,ACCOUNTING_ENTITY,VAT_REGISTRATION,nvarchar
dbo,ACCOUNTING_ENTITY,VAT_PAYB_EXPORT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,VAT_RECV_EXPORT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,VAT_CATEGORY_REQD,nvarchar
dbo,ACCOUNTING_ENTITY,VAT_ON_FREIGHT,nvarchar
dbo,ACCOUNTING_ENTITY,NEXT_VAT_SEQ,int
dbo,ACCOUNTING_ENTITY,VAT_FILE_PREFIX,nvarchar
dbo,ACCOUNTING_ENTITY,VAT_FILE_ZEROS,nchar
dbo,ACCOUNTING_ENTITY,VAT_FILE_PLACES,smallint
dbo,ACCOUNTING_ENTITY,VAT_BOOK_NUM_GEN,nchar
dbo,ACCOUNTING_ENTITY,INTRASTAT_ENABLED,nchar
dbo,ACCOUNTING_ENTITY,VERIFY_INTRASTAT,nvarchar
dbo,ACCOUNTING_ENTITY,COUNTRY_ID,nvarchar
dbo,ACCOUNTING_ENTITY,BRANCH_ID,nvarchar
dbo,ACCOUNTING_ENTITY,NEXT_INTRASTAT_SEQ,int
dbo,ACCOUNTING_ENTITY,INTRA_FILE_PREFIX,nvarchar
dbo,ACCOUNTING_ENTITY,INTRA_FILE_ZEROS,nchar
dbo,ACCOUNTING_ENTITY,INTRA_FILE_PLACES,int
dbo,ACCOUNTING_ENTITY,INTRASTAT_FREQ,nchar
dbo,ACCOUNTING_ENTITY,INTRA_ARRV_EXPT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,INTRA_DISP_EXPT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,NEXT_ESL_SEQ,int
dbo,ACCOUNTING_ENTITY,ESL_FILE_PREFIX,nvarchar
dbo,ACCOUNTING_ENTITY,ESL_FILE_ZEROS,nchar
dbo,ACCOUNTING_ENTITY,ESL_FILE_PLACES,smallint
dbo,ACCOUNTING_ENTITY,ESL_FREQ,nchar
dbo,ACCOUNTING_ENTITY,ESL_EXPORT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,A_SHOW_COUNTRY,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_EXCISE_PR,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_PORT_ARRVL,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_PORT_TRANS,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_REGION,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_SIRET_NO,nchar
dbo,ACCOUNTING_ENTITY,A_SHOW_TARIFF_CODE,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_COUNTRY,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_EXCISE_PR,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_PORT_ARRVL,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_PORT_TRANS,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_REGION,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_SIRET_NO,nchar
dbo,ACCOUNTING_ENTITY,D_SHOW_TARIFF_CODE,nchar
dbo,ACCOUNTING_ENTITY,NEXT_PAY_BATCH_SEQ,int
dbo,ACCOUNTING_ENTITY,PAY_FILE_PREFIX,nvarchar
dbo,ACCOUNTING_ENTITY,PAY_FILE_ZEROS,nchar
dbo,ACCOUNTING_ENTITY,PAY_FILE_PLACES,smallint
dbo,ACCOUNTING_ENTITY,WITHHOLD_ENABLED,nchar
dbo,ACCOUNTING_ENTITY,WH_CERTIF_EXPT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,WH_SUMMARY_EXPT_ID,nvarchar
dbo,ACCOUNTING_ENTITY,NEXT_WITHHOLD_SEQ,int
dbo,ACCOUNTING_ENTITY,CASH_PERCENT_VAR,nchar
dbo,ACCOUNTING_ENTITY,CASH_MIN_VAR,decimal
dbo,ACCOUNTING_ENTITY,CASH_MAX_VAR,decimal
dbo,ACCOUNTING_ENTITY,COMMISSION_SUPPORT,nchar
dbo,ACCOUNTING_ENTITY,COMM_PAYMENT_METH,nchar
dbo,ACCOUNTING_ENTITY,SOCIAL_SECURITY_NO,nvarchar
dbo,ACCOUNTING_ENTITY,WIPVAS_ENABLED,nchar
dbo,ACCOUNTING_ENTITY,DDP_ENABLED,nchar
dbo,ACCOUNTING_ENTITY,AUTO_ALLOCATE,nchar
dbo,ACCOUNTING_ENTITY,CO_ALLOC_LEVEL,nchar
dbo,ACCOUNTING_ENTITY,REQ_ALLOC_LEVEL,nchar
dbo,ACCOUNTING_ENTITY,DEF_SHIP_WEIGHT_UM,nvarchar
dbo,ACCOUNTING_ENTITY,BACKORD_FILL_RATE,decimal
dbo,ACCOUNTING_ENTITY,PROJ_BURDEN_RULE,nchar
dbo,ACCOUNTING_ENTITY,REQ_APP1_LABEL,nvarchar
dbo,ACCOUNTING_ENTITY,REQ_APP2_LABEL,nvarchar
dbo,ACCOUNTING_ENTITY,REQ_APP3_LABEL,nvarchar
dbo,ACCOUNTING_ENTITY,REQ_APP4_LABEL,nvarchar
dbo,ACCOUNTING_ENTITY,REQ_GEN_ALL_TASKS,nchar
dbo,ACCOUNTING_ENTITY,REQ_CMNT_PWD_REQ,nchar
dbo,ACCOUNTING_ENTITY,CALENDAR_ID,nvarchar
dbo,ACCOUNTING_ENTITY,DEF_CASH_MGT_BANK_AR,nvarchar
dbo,ACCOUNTING_ENTITY,DEF_CASH_MGT_BANK_AP,nvarchar
dbo,ACCOUNTING_ENTITY,CUST_BAL_INCL_TYPE,nchar
dbo,ACCOUNTING_ENTITY,ENTITY_COUNTRY_ID,nvarchar
dbo,ACCOUNTING_ENTITY,FIN_BATCH_SINGLE_TRANS,nchar
dbo,ACCT_BAL_DIM_BATCH,SITE_ID,nvarchar
dbo,ACCT_BAL_DIM_BATCH,BATCH_ID,nvarchar
dbo,ACCT_BAL_DIM_BATCH,BATCH_ACTION,nchar
dbo,ACCT_BAL_DIM_BATCH,ACCT_YEAR,decimal
dbo,ACCT_BAL_DIM_BATCH,ACCT_PERIOD,decimal
dbo,ACCT_BAL_DIM_BATCH,FAILED_ATTEMPTS,smallint
dbo,ACCT_BAL_DIM_BATCH,CREATE_DATE,datetime
dbo,ADDRESS_POS_SETUP,ROWID,int
dbo,ADDRESS_POS_SETUP,country,nvarchar
dbo,ADDRESS_POS_SETUP,field_no,smallint
dbo,ADDRESS_POS_SETUP,field_type,nchar
dbo,ADDRESS_POS_SETUP,title,nvarchar
dbo,ADDRESS_POS_SETUP,line_no,smallint
dbo,ADDRESS_POS_SETUP,position_no,smallint
dbo,ADDRESS_POS_SETUP,visible,smallint
dbo,ADDRESS_POS_SETUP,percentage,decimal
dbo,ADDRESS_POS_SETUP,down_height,decimal
dbo,ADDRESS_POS_SETUP,across_width,decimal
dbo,ADJ_REASON,ROWID,int
dbo,ADJ_REASON,ID,nvarchar
dbo,ADJ_REASON,DESCRIPTION,nvarchar
dbo,ADJ_REASON,ADJ_GL_ACCT_ID,nvarchar
dbo,ADJ_REASON_SYNC,ROWID,int
dbo,ADJ_REASON_SYNC,EVENT_ID,int
dbo,ADJ_REASON_SYNC,TYPE,nchar
dbo,ADJ_REASON_SYNC,CREATE_DATE,datetime
dbo,ADJ_REASON_SYNC,REASON_ID,nvarchar
dbo,ADJ_REASON_SYNC,EXCEPTION,nchar
dbo,ADJ_REASON_SYNC,SUBSCRIPTIONS,int
dbo,ADJUSTMENT_DETAIL,ROWID,int
dbo,ADJUSTMENT_DETAIL,TRANSACTION_ID,int
dbo,ADJUSTMENT_DETAIL,DIST_NO,smallint
dbo,ADJUSTMENT_DETAIL,PART_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,ACT_MATERIAL_COST,decimal
dbo,ADJUSTMENT_DETAIL,ACT_LABOR_COST,decimal
dbo,ADJUSTMENT_DETAIL,ACT_BURDEN_COST,decimal
dbo,ADJUSTMENT_DETAIL,ACT_SERVICE_COST,decimal
dbo,ADJUSTMENT_DETAIL,REFERENCE,nvarchar
dbo,ADJUSTMENT_DETAIL,CURRENCY_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,DR_MAT_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,DR_LAB_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,DR_BUR_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,DR_SER_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,CR_MAT_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,CR_LAB_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,CR_BUR_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DETAIL,CR_SER_GL_ACCT_ID,nvarchar
dbo,ADJUSTMENT_DIST,ROWID,int
dbo,ADJUSTMENT_DIST,TRANSACTION_ID,int
dbo,ADJUSTMENT_DIST,DIST_NO,smallint
dbo,ADJUSTMENT_DIST,ENTRY_NO,smallint
dbo,ADJUSTMENT_DIST,AMOUNT,decimal
dbo,ADJUSTMENT_DIST,AMOUNT_TYPE,nchar
dbo,ADJUSTMENT_DIST,GL_ACCOUNT_ID,nvarchar
dbo,ADJUSTMENT_DIST,SITE_ID,nvarchar
dbo,ADJUSTMENT_DIST,POSTING_STATUS,nchar
dbo,ADJUSTMENT_DIST,POSTING_DATE,datetime
dbo,ADJUSTMENT_DIST,BATCH_ID,nvarchar
dbo,ADJUSTMENT_DIST,CREATE_DATE,datetime
dbo,ADJUSTMENT_DIST,USER_ID,nvarchar
dbo,ADJUSTMENT_DIST,CURRENCY_ID,nvarchar
dbo,ADJUSTMENT_DIST,NATIVE,nchar
dbo,ADV_SHIP_NOTICE,ROWID,int
dbo,ADV_SHIP_NOTICE,id,nvarchar
dbo,ADV_SHIP_NOTICE,bol_id,nvarchar
dbo,ADV_SHIP_NOTICE,customs_doc_id,nvarchar
dbo,ADV_SHIP_NOTICE,exped_trans_code,nvarchar
dbo,ADV_SHIP_NOTICE,carrier_id,nvarchar
dbo,ADV_SHIP_NOTICE,exped_trans_auth,nvarchar
dbo,ADV_SHIP_NOTICE,lading_code,nvarchar
dbo,ADV_SHIP_NOTICE,lading_quantity,decimal
dbo,ADV_SHIP_NOTICE,trans_method_code,nvarchar
dbo,ADV_SHIP_NOTICE,shipment_id,nvarchar
dbo,ADV_SHIP_NOTICE,equipment_descr,nvarchar
dbo,ADV_SHIP_NOTICE,equipment_initial,nvarchar
dbo,ADV_SHIP_NOTICE,air_pro_type,nvarchar
dbo,ADV_SHIP_NOTICE,air_pro_number,nvarchar
dbo,ADV_SHIP_NOTICE,asn_on_hold,nvarchar
dbo,ADV_SHIP_NOTICE,asn_transmitted,nvarchar
dbo,ADV_SHIP_NOTICE,user_1,nvarchar
dbo,ADV_SHIP_NOTICE,user_2,nvarchar
dbo,ADV_SHIP_NOTICE,user_3,nvarchar
dbo,ADV_SHIP_NOTICE,user_4,nvarchar
dbo,ADV_SHIP_NOTICE,user_5,nvarchar
dbo,ADV_SHIP_NOTICE,user_6,nvarchar
dbo,ADV_SHIP_NOTICE,user_7,nvarchar
dbo,ADV_SHIP_NOTICE,user_8,nvarchar
dbo,ADV_SHIP_NOTICE,user_9,nvarchar
dbo,ADV_SHIP_NOTICE,user_10,nvarchar
dbo,ADV_SHIP_NOTICE,UDF_LAYOUT_ID,nvarchar
dbo,ADV_SHIP_NOTICE,EDI_TRANSMITTED_BY,nvarchar
dbo,ADV_SHIP_NOTICE,EDI_TRANSMIT_DATE,datetime
dbo,ADV_SHIP_NOTICE,MASTER_BOL_ID,nvarchar
dbo,AIC,ROWID,int
dbo,AIC,CODE,nvarchar
dbo,AIC,DESCRIPTION,nvarchar
dbo,AIC_SYNC,ROWID,int
dbo,AIC_SYNC,EVENT_ID,int
dbo,AIC_SYNC,TYPE,nchar
dbo,AIC_SYNC,CREATE_DATE,datetime
dbo,AIC_SYNC,AIC_CODE,nvarchar
dbo,AIC_SYNC,EXCEPTION,nchar
dbo,AIC_SYNC,SUBSCRIPTIONS,int
dbo,ALLOCATION,ROWID,int
dbo,ALLOCATION,ID,nvarchar
dbo,ALLOCATION,DESCRIPTION,nvarchar
dbo,ALLOCATION,GROUP_ID,nvarchar
dbo,ALLOCATION,FROM_GL_ACCT_ID,nvarchar
dbo,ALLOCATION,FROM_SITE_ID,nvarchar
dbo,ALLOCATION,TRIGGER_FREQ,nchar
dbo,ALLOCATION,TRIGGER_DAY,smallint
dbo,ALLOCATION,VARIABLE_NAME_1,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_2,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_3,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_4,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_5,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_6,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_7,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_8,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_9,nvarchar
dbo,ALLOCATION,VARIABLE_NAME_10,nvarchar
dbo,ALLOCATION,VARIABLE_VALUE_1,decimal
dbo,ALLOCATION,VARIABLE_VALUE_2,decimal
dbo,ALLOCATION,VARIABLE_VALUE_3,decimal
dbo,ALLOCATION,VARIABLE_VALUE_4,decimal
dbo,ALLOCATION,VARIABLE_VALUE_5,decimal
dbo,ALLOCATION,VARIABLE_VALUE_6,decimal
dbo,ALLOCATION,VARIABLE_VALUE_7,decimal
dbo,ALLOCATION,VARIABLE_VALUE_8,decimal
dbo,ALLOCATION,VARIABLE_VALUE_9,decimal
dbo,ALLOCATION,VARIABLE_VALUE_10,decimal
dbo,ALLOCATION,TRIGGER_COUNT,smallint
dbo,ALLOCATION,TRIGGER_MAX,smallint
dbo,ALLOCATION,TRIGGER_LAST_DATE,datetime
dbo,ALLOCATION,CURRENCY_ID,nvarchar
dbo,ALLOCATION,POST_ALL_TRACKING,nchar
dbo,ALLOCATION,POST_AS_NATIVE,nchar
dbo,ALLOCATION,CREATE_DATE,datetime
dbo,ALLOCATION,LAST_EXECUTED_DATE,datetime
dbo,ALLOCATION_DETAIL,ROWID,int
dbo,ALLOCATION_DETAIL,ALLOC_ID,nvarchar
dbo,ALLOCATION_DETAIL,LINE_NO,smallint
dbo,ALLOCATION_DETAIL,NUM_GL_ACCT_ID,nvarchar
dbo,ALLOCATION_DETAIL,NUM_SITE_ID,nvarchar
dbo,ALLOCATION_DETAIL,DIV_GL_ACCT_ID,nvarchar
dbo,ALLOCATION_DETAIL,DIV_SITE_ID,nvarchar
dbo,ALLOCATION_DETAIL,PERCENT_1,decimal
dbo,ALLOCATION_DETAIL,PERCENT_2,decimal
dbo,ALLOCATION_DETAIL,ADDL_PERCENT,decimal
dbo,ALLOCATION_DETAIL,ADDL_AMOUNT,decimal
dbo,ALLOCATION_DETAIL,DEBIT_GL_ACCT_ID,nvarchar
dbo,ALLOCATION_DETAIL,CREDIT_GL_ACCT_ID,nvarchar
dbo,ALLOCATION_DETAIL,TRANS_SITE_ID,nvarchar
dbo,ALLOCATION_DETAIL,CR_USER_DIMENSION_1,nvarchar
dbo,ALLOCATION_DETAIL,CR_USER_DIMENSION_2,nvarchar
dbo,ALLOCATION_DETAIL,CR_CUST_ORDER_ID,nvarchar
dbo,ALLOCATION_DETAIL,CR_PRODUCT_CODE,nvarchar
dbo,ALLOCATION_DETAIL,DR_USER_DIMENSION_1,nvarchar
dbo,ALLOCATION_DETAIL,DR_USER_DIMENSION_2,nvarchar
dbo,ALLOCATION_DETAIL,DR_CUST_ORDER_ID,nvarchar
dbo,ALLOCATION_DETAIL,DR_PRODUCT_CODE,nvarchar
dbo,AMTS_PENDING_TRANS,ROWID,int
dbo,AMTS_PENDING_TRANS,PENDING_ID,int
dbo,AMTS_PENDING_TRANS,TRANS_TYPE,nvarchar
dbo,AMTS_PENDING_TRANS,USER_ID,nvarchar
dbo,AMTS_PENDING_TRANS,PENDING_FLAG,nchar
dbo,AMTS_PENDING_TRANS,TRANSACTION_DATE,datetime
dbo,AMTS_PENDING_TRANS,TRANS_DATETIME,datetime
dbo,AMTS_PENDING_TRANS,TRANSACTION_ID,int
dbo,AMTS_PENDING_TRANS,PART_ID,nvarchar
dbo,AMTS_PENDING_TRANS,QTY,decimal
dbo,AMTS_PENDING_TRANS,QTY_REMAINDER,decimal
dbo,AMTS_PENDING_TRANS,WORKORDER_BASE_ID,nvarchar
dbo,AMTS_PENDING_TRANS,WORKORDER_LOT_ID,nvarchar
dbo,AMTS_PENDING_TRANS,WORKORDER_SPLIT_ID,nvarchar
dbo,AMTS_PENDING_TRANS,WORKORDER_SUB_ID,nvarchar
dbo,AMTS_PENDING_TRANS,OPERATION_SEQ_NO,int
dbo,AMTS_PENDING_TRANS,REQ_PIECE_NO,int
dbo,AMTS_PENDING_TRANS,CUST_ORDER_ID,nvarchar
dbo,AMTS_PENDING_TRANS,CUST_ORDER_LINE_NO,int
dbo,AMTS_PENDING_TRANS,DEL_SCHED_LINE_NO,smallint
dbo,AMTS_PENDING_TRANS,PURC_ORDER_ID,nvarchar
dbo,AMTS_PENDING_TRANS,PURC_ORDER_LINE_NO,int
dbo,AMTS_PENDING_TRANS,FROM_WAREHOUSE_ID,nvarchar
dbo,AMTS_PENDING_TRANS,FROM_LOCATION_ID,nvarchar
dbo,AMTS_PENDING_TRANS,TO_WAREHOUSE_ID,nvarchar
dbo,AMTS_PENDING_TRANS,TO_LOCATION_ID,nvarchar
dbo,AMTS_PENDING_TRANS,TRACE_ID,nvarchar
dbo,AMTS_PENDING_TRANS,APROPERTY_1,nvarchar
dbo,AMTS_PENDING_TRANS,APROPERTY_2,nvarchar
dbo,AMTS_PENDING_TRANS,APROPERTY_3,nvarchar
dbo,AMTS_PENDING_TRANS,APROPERTY_4,nvarchar
dbo,AMTS_PENDING_TRANS,APROPERTY_5,nvarchar
dbo,AMTS_PENDING_TRANS,NPROPERTY_1,decimal
dbo,AMTS_PENDING_TRANS,NPROPERTY_2,decimal
dbo,AMTS_PENDING_TRANS,NPROPERTY_3,decimal
